row,birdID,rep,bird_rep,start,end,video_filename,sex,mass_g,date,doy,config,flowerID,hour,min,min_midnight,rewarded,start_time_h,time_h,explore,different
1,bird_178,1,bird_178-1,1310,1700,20211103_1312,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",23,13,12,792,FALSE,790,0.033333333,TRUE,NA
2,bird_178,1,bird_178-1,1310,1700,20211103_1325,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",28,13,25,805,FALSE,790,0.25,TRUE,TRUE
3,bird_178,1,bird_178-1,1310,1700,20211103_1327,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",10,13,27,807,FALSE,790,0.283333333,TRUE,TRUE
4,bird_178,1,bird_178-1,1310,1700,20211103_1328,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,13,28,808,TRUE,790,0.3,TRUE,TRUE
5,bird_178,1,bird_178-1,1310,1700,20211103_1339,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,13,39,819,TRUE,790,0.483333333,FALSE,FALSE
6,bird_178,1,bird_178-1,1310,1700,20211103_1347,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,13,47,827,TRUE,790,0.616666667,FALSE,FALSE
7,bird_178,1,bird_178-1,1310,1700,20211103_1354,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,13,54,834,TRUE,790,0.733333333,FALSE,FALSE
8,bird_178,1,bird_178-1,1310,1700,20211103_1403,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,14,3,843,TRUE,790,0.883333333,FALSE,FALSE
9,bird_178,1,bird_178-1,1310,1700,20211103_1413,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,14,13,853,TRUE,790,1.05,TRUE,TRUE
10,bird_178,1,bird_178-1,1310,1700,20211103_1413,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",17,14,13,853,FALSE,790,1.05,TRUE,TRUE
11,bird_178,1,bird_178-1,1310,1700,20211103_1413,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,14,13,853,TRUE,790,1.05,FALSE,TRUE
12,bird_178,1,bird_178-1,1310,1700,20211103_1423,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,14,23,863,TRUE,790,1.216666667,FALSE,FALSE
13,bird_178,1,bird_178-1,1310,1700,20211103_1425,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,14,25,865,TRUE,790,1.25,FALSE,FALSE
14,bird_178,1,bird_178-1,1310,1700,20211103_1425,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",3,14,25,865,FALSE,790,1.25,TRUE,TRUE
15,bird_178,1,bird_178-1,1310,1700,20211103_1426,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,14,26,866,TRUE,790,1.266666667,FALSE,TRUE
16,bird_178,1,bird_178-1,1310,1700,20211103_1428,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",6,14,28,868,FALSE,790,1.3,TRUE,TRUE
17,bird_178,1,bird_178-1,1310,1700,20211103_1428,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,14,28,868,TRUE,790,1.3,FALSE,TRUE
18,bird_178,1,bird_178-1,1310,1700,20211103_1428,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,14,28,868,TRUE,790,1.3,FALSE,FALSE
19,bird_178,1,bird_178-1,1310,1700,20211103_1431,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,14,31,871,TRUE,790,1.35,FALSE,FALSE
20,bird_178,1,bird_178-1,1310,1700,20211103_1433,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,14,33,873,TRUE,790,1.383333333,FALSE,FALSE
21,bird_178,1,bird_178-1,1310,1700,20211103_1433,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,14,33,873,TRUE,790,1.383333333,TRUE,TRUE
22,bird_178,1,bird_178-1,1310,1700,20211103_1433,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,14,33,873,TRUE,790,1.383333333,FALSE,FALSE
23,bird_178,1,bird_178-1,1310,1700,20211103_1433,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",33,14,33,873,TRUE,790,1.383333333,TRUE,TRUE
24,bird_178,1,bird_178-1,1310,1700,20211103_1433,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,14,33,873,TRUE,790,1.383333333,FALSE,TRUE
25,bird_178,1,bird_178-1,1310,1700,20211103_1433,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",33,14,33,873,TRUE,790,1.383333333,FALSE,TRUE
26,bird_178,1,bird_178-1,1310,1700,20211103_1448,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,14,48,888,TRUE,790,1.633333333,FALSE,TRUE
27,bird_178,1,bird_178-1,1310,1700,20211103_1448,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,14,48,888,TRUE,790,1.633333333,FALSE,FALSE
28,bird_178,1,bird_178-1,1310,1700,20211103_1448,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,14,48,888,TRUE,790,1.633333333,FALSE,FALSE
29,bird_178,1,bird_178-1,1310,1700,20211103_1455,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,14,55,895,TRUE,790,1.75,FALSE,FALSE
30,bird_178,1,bird_178-1,1310,1700,20211103_1455,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,14,55,895,TRUE,790,1.75,FALSE,FALSE
31,bird_178,1,bird_178-1,1310,1700,20211103_1455,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,14,55,895,TRUE,790,1.75,FALSE,FALSE
32,bird_178,1,bird_178-1,1310,1700,20211103_1501,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",29,15,1,901,FALSE,790,1.85,TRUE,TRUE
33,bird_178,1,bird_178-1,1310,1700,20211103_1501,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",15,15,1,901,FALSE,790,1.85,TRUE,TRUE
34,bird_178,1,bird_178-1,1310,1700,20211103_1501,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,15,1,901,TRUE,790,1.85,FALSE,TRUE
35,bird_178,1,bird_178-1,1310,1700,20211103_1512,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,15,12,912,TRUE,790,2.033333333,FALSE,FALSE
36,bird_178,1,bird_178-1,1310,1700,20211103_1519,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",22,15,19,919,TRUE,790,2.15,TRUE,TRUE
37,bird_178,1,bird_178-1,1310,1700,20211103_1519,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",21,15,19,919,FALSE,790,2.15,TRUE,TRUE
38,bird_178,1,bird_178-1,1310,1700,20211103_1519,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",33,15,19,919,TRUE,790,2.15,FALSE,TRUE
39,bird_178,1,bird_178-1,1310,1700,20211103_1519,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,15,19,919,TRUE,790,2.15,FALSE,TRUE
40,bird_178,1,bird_178-1,1310,1700,20211103_1524,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",15,15,24,924,FALSE,790,2.233333333,TRUE,TRUE
41,bird_178,1,bird_178-1,1310,1700,20211103_1524,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",33,15,24,924,TRUE,790,2.233333333,FALSE,TRUE
42,bird_178,1,bird_178-1,1310,1700,20211103_1524,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",33,15,24,924,TRUE,790,2.233333333,FALSE,FALSE
43,bird_178,1,bird_178-1,1310,1700,20211103_1524,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",13,15,24,924,FALSE,790,2.233333333,TRUE,TRUE
44,bird_178,1,bird_178-1,1310,1700,20211103_1524,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",2,15,24,924,TRUE,790,2.233333333,TRUE,TRUE
45,bird_178,1,bird_178-1,1310,1700,20211103_1524,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",2,15,24,924,TRUE,790,2.233333333,FALSE,FALSE
46,bird_178,1,bird_178-1,1310,1700,20211103_1524,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",3,15,24,924,FALSE,790,2.233333333,TRUE,TRUE
47,bird_178,1,bird_178-1,1310,1700,20211103_1524,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",2,15,24,924,TRUE,790,2.233333333,FALSE,TRUE
48,bird_178,1,bird_178-1,1310,1700,20211103_1530,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",33,15,30,930,TRUE,790,2.333333333,FALSE,TRUE
49,bird_178,1,bird_178-1,1310,1700,20211103_1530,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,15,30,930,TRUE,790,2.333333333,FALSE,TRUE
50,bird_178,1,bird_178-1,1310,1700,20211103_1539,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",33,15,39,939,TRUE,790,2.483333333,FALSE,TRUE
51,bird_178,1,bird_178-1,1310,1700,20211103_1539,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,15,39,939,TRUE,790,2.483333333,FALSE,TRUE
52,bird_178,1,bird_178-1,1310,1700,20211103_1541,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",35,15,41,941,FALSE,790,2.516666667,TRUE,TRUE
53,bird_178,1,bird_178-1,1310,1700,20211103_1541,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,15,41,941,TRUE,790,2.516666667,FALSE,TRUE
54,bird_178,1,bird_178-1,1310,1700,20211103_1541,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,15,41,941,TRUE,790,2.516666667,FALSE,FALSE
55,bird_178,1,bird_178-1,1310,1700,20211103_1545,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,15,45,945,TRUE,790,2.583333333,FALSE,TRUE
56,bird_178,1,bird_178-1,1310,1700,20211103_1552,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,15,52,952,TRUE,790,2.7,FALSE,TRUE
57,bird_178,1,bird_178-1,1310,1700,20211103_1552,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",13,15,52,952,FALSE,790,2.7,TRUE,TRUE
58,bird_178,1,bird_178-1,1310,1700,20211103_1552,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,15,52,952,TRUE,790,2.7,FALSE,TRUE
59,bird_178,1,bird_178-1,1310,1700,20211103_1552,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,15,52,952,TRUE,790,2.7,FALSE,FALSE
60,bird_178,1,bird_178-1,1310,1700,20211103_1558,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",21,15,58,958,FALSE,790,2.8,TRUE,TRUE
61,bird_178,1,bird_178-1,1310,1700,20211103_1558,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,15,58,958,TRUE,790,2.8,FALSE,TRUE
62,bird_178,1,bird_178-1,1310,1700,20211103_1558,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,15,58,958,TRUE,790,2.8,FALSE,FALSE
63,bird_178,1,bird_178-1,1310,1700,20211103_1559,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",24,15,59,959,TRUE,790,2.816666667,FALSE,TRUE
64,bird_178,1,bird_178-1,1310,1700,20211103_1559,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",21,15,59,959,FALSE,790,2.816666667,TRUE,TRUE
65,bird_178,1,bird_178-1,1310,1700,20211103_1559,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,15,59,959,TRUE,790,2.816666667,FALSE,TRUE
66,bird_178,1,bird_178-1,1310,1700,20211103_1559,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",1,15,59,959,TRUE,790,2.816666667,FALSE,TRUE
67,bird_178,1,bird_178-1,1310,1700,20211103_1559,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",2,15,59,959,TRUE,790,2.816666667,FALSE,TRUE
68,bird_178,1,bird_178-1,1310,1700,20211103_1609,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",5,16,9,969,TRUE,790,2.983333333,TRUE,TRUE
69,bird_178,1,bird_178-1,1310,1700,20211103_1609,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",18,16,9,969,FALSE,790,2.983333333,TRUE,TRUE
70,bird_178,1,bird_178-1,1310,1700,20211103_1609,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",8,16,9,969,FALSE,790,2.983333333,TRUE,TRUE
71,bird_178,1,bird_178-1,1310,1700,20211103_1609,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",2,16,9,969,TRUE,790,2.983333333,FALSE,TRUE
72,bird_178,1,bird_178-1,1310,1700,20211103_1614,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",35,16,14,974,FALSE,790,3.066666667,TRUE,TRUE
73,bird_178,1,bird_178-1,1310,1700,20211103_1614,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",34,16,14,974,FALSE,790,3.066666667,TRUE,TRUE
74,bird_178,1,bird_178-1,1310,1700,20211103_1614,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",4,16,14,974,FALSE,790,3.066666667,TRUE,TRUE
75,bird_178,1,bird_178-1,1310,1700,20211103_1614,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",2,16,14,974,TRUE,790,3.066666667,FALSE,TRUE
76,bird_178,1,bird_178-1,1310,1700,20211103_1614,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",13,16,14,974,FALSE,790,3.066666667,TRUE,TRUE
77,bird_178,1,bird_178-1,1310,1700,20211103_1614,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",12,16,14,974,TRUE,790,3.066666667,TRUE,TRUE
78,bird_178,1,bird_178-1,1310,1700,20211103_1626,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",12,16,26,986,TRUE,790,3.266666667,FALSE,FALSE
79,bird_178,1,bird_178-1,1310,1700,20211103_1631,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",2,16,31,991,TRUE,790,3.35,FALSE,TRUE
80,bird_178,1,bird_178-1,1310,1700,20211103_1632,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",12,16,32,992,TRUE,790,3.366666667,FALSE,TRUE
81,bird_178,1,bird_178-1,1310,1700,20211103_1641,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,16,41,1001,TRUE,790,3.516666667,FALSE,TRUE
82,bird_178,1,bird_178-1,1310,1700,20211103_1641,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",12,16,41,1001,TRUE,790,3.516666667,FALSE,TRUE
83,bird_178,1,bird_178-1,1310,1700,20211103_1641,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",12,16,41,1001,TRUE,790,3.516666667,FALSE,FALSE
84,bird_178,1,bird_178-1,1310,1700,20211103_1641,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",22,16,41,1001,TRUE,790,3.516666667,FALSE,TRUE
85,bird_178,1,bird_178-1,1310,1700,20211103_1650,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",11,16,50,1010,TRUE,790,3.666666667,FALSE,TRUE
86,bird_178,1,bird_178-1,1310,1700,20211103_1650,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",22,16,50,1010,TRUE,790,3.666666667,FALSE,TRUE
87,bird_178,1,bird_178-1,1310,1700,20211103_1659,female,3.74,2021-11-03,307,"51, 60, 42, 58, 44, 5, 12, 71, 24, 22, 38, 77, 78, 16, 62, 47, 2, 1, 11, 31, 33, 56, 95, 49, 69",31,16,59,1019,TRUE,790,3.816666667,TRUE,TRUE
88,bird_178,2,bird_178-2,910,1300,20211110_0920,female,3.61,2021-11-10,314,"17, 89, 94, 64, 81, 70, 13, 43, 77, 88, 86, 2, 10, 26, 30, 97, 39, 31, 58, 57, 79, 35, 41, 6, 90",11,9,20,560,FALSE,550,0.166666667,TRUE,NA
89,bird_178,2,bird_178-2,910,1300,20211110_0920,female,3.61,2021-11-10,314,"17, 89, 94, 64, 81, 70, 13, 43, 77, 88, 86, 2, 10, 26, 30, 97, 39, 31, 58, 57, 79, 35, 41, 6, 90",2,9,20,560,TRUE,550,0.166666667,TRUE,TRUE
90,bird_178,2,bird_178-2,910,1300,20211110_0920,female,3.61,2021-11-10,314,"17, 89, 94, 64, 81, 70, 13, 43, 77, 88, 86, 2, 10, 26, 30, 97, 39, 31, 58, 57, 79, 35, 41, 6, 90",24,9,20,560,FALSE,550,0.166666667,TRUE,TRUE
91,bird_178,2,bird_178-2,910,1300,20211110_0920,female,3.61,2021-11-10,314,"17, 89, 94, 64, 81, 70, 13, 43, 77, 88, 86, 2, 10, 26, 30, 97, 39, 31, 58, 57, 79, 35, 41, 6, 90",3,9,20,560,FALSE,550,0.166666667,TRUE,TRUE
92,bird_178,2,bird_178-2,910,1300,20211110_0954,female,3.61,2021-11-10,314,"17, 89, 94, 64, 81, 70, 13, 43, 77, 88, 86, 2, 10, 26, 30, 97, 39, 31, 58, 57, 79, 35, 41, 6, 90",2,9,54,594,TRUE,550,0.733333333,FALSE,TRUE
93,bird_178,2,bird_178-2,910,1300,20211110_0954,female,3.61,2021-11-10,314,"17, 89, 94, 64, 81, 70, 13, 43, 77, 88, 86, 2, 10, 26, 30, 97, 39, 31, 58, 57, 79, 35, 41, 6, 90",2,9,54,594,TRUE,550,0.733333333,FALSE,FALSE
